id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,room_size,total_baths,total_area,total_porch_area,age
905,909101140,50,RL,60.0,10998,1,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,408.0,BLQ,420.0,156.0,984.0,GasA,Ex,1,SBrkr,984,620,0,1604,0.0,0.0,2,0,3,1,TA,Min2,0,None,Detchd,Unf,660.0,TA,TA,Y,0,68,0,0,0,0,None,None,None,0,7,2009,WD ,117000,267.3333333333333,2.0,3248.0,68,68
1532,909275050,70,RL,60.0,7200,1,None,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,776.0,776.0,GasA,TA,1,SBrkr,851,651,0,1502,0.0,0.0,1,1,3,1,TA,Typ,1,Gd,Attchd,RFn,270.0,TA,TA,P,0,0,112,0,0,0,None,MnPrv,None,0,2,2008,WD ,149000,250.33333333333334,2.0,2548.0,0,77
132,534475100,20,RL,80.0,9920,1,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,354.0,LwQ,290.0,412.0,1056.0,GasA,TA,1,SBrkr,1063,0,0,1063,1.0,0.0,1,0,3,1,TA,Typ,0,None,Attchd,RFn,280.0,TA,TA,Y,0,0,164,0,0,0,None,MnPrv,None,0,2,2010,WD ,128000,177.16666666666666,2.0,2399.0,0,56
1078,528188090,160,RL,36.0,2448,1,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Ex,1,SBrkr,764,862,0,1626,0.0,0.0,2,1,2,1,Gd,Typ,0,None,BuiltIn,RFn,474.0,TA,TA,Y,0,27,0,0,0,0,None,None,None,0,10,2008,WD ,155000,271.0,3.0,2864.0,27,5
2511,533221080,160,FV,42.6985294117647,2998,1,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,Unf,0.0,403.0,756.0,GasA,Ex,1,SBrkr,768,756,0,1524,0.0,0.0,2,1,2,1,Gd,Typ,0,None,Detchd,Unf,440.0,TA,TA,Y,0,32,0,0,0,0,None,None,None,0,6,2006,WD ,166000,381.0,3.0,2720.0,32,6
912,909250220,50,RL,65.0,7804,1,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,622.0,Unf,0.0,500.0,1122.0,GasA,TA,1,SBrkr,1328,653,0,1981,1.0,0.0,2,0,4,1,Gd,Min2,2,TA,Detchd,Unf,576.0,TA,TA,Y,431,44,0,0,0,0,None,MnPrv,None,0,12,2009,WD ,135000,283.0,3.0,3679.0,475,81
2351,527356020,60,RL,80.0,16692,1,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,TA,TA,CBlock,Gd,TA,No,BLQ,790.0,LwQ,469.0,133.0,1392.0,GasA,TA,1,SBrkr,1392,1392,0,2784,1.0,0.0,3,1,5,1,Gd,Typ,2,TA,Attchd,RFn,564.0,TA,TA,Y,0,112,0,0,440,519,Fa,MnPrv,TenC,2000,7,2006,WD ,250000,232.0,5.0,4740.0,552,28
330,923226250,160,RM,21.0,1476,1,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,176.0,Unf,0.0,370.0,546.0,GasA,Ex,1,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,TA,Typ,0,None,None,None,0.0,None,None,Y,200,26,0,0,0,0,None,None,None,0,3,2010,WD ,76000,218.4,2.0,1638.0,226,40
2586,535305120,20,RL,75.0,10170,1,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,216.0,216.0,GasA,TA,1,SBrkr,1575,0,0,1575,0.0,0.0,1,1,2,1,Gd,Typ,1,Gd,Attchd,Unf,400.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2006,WD ,155000,315.0,2.0,2191.0,0,55
224,905106140,60,RL,80.0,9364,1,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371.0,Unf,0.0,292.0,663.0,GasA,TA,1,SBrkr,663,689,0,1352,0.0,0.0,1,1,4,1,TA,Typ,0,None,Attchd,Fin,299.0,TA,TA,Y,379,36,0,0,0,0,None,MnPrv,None,0,3,2010,WD ,158000,193.14285714285714,2.0,2314.0,415,41
98,533212020,160,FV,24.0,2544,1,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,368.0,ALQ,42.0,190.0,600.0,GasA,Ex,1,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,1,Gd,Typ,0,None,Detchd,RFn,480.0,TA,TA,Y,0,172,0,0,0,0,None,None,None,0,2,2010,WD ,149500,300.0,4.0,2280.0,172,6
2565,534479300,20,RL,82.0,9888,1,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,450.0,936.0,GasA,TA,1,FuseA,936,0,0,936,0.0,0.0,1,0,2,1,TA,Typ,0,None,Attchd,Unf,240.0,TA,TA,Y,0,0,160,0,0,0,None,MnPrv,None,0,3,2006,WD ,121000,187.2,1.0,2112.0,0,52
1934,535304170,20,RL,68.0,7942,1,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,85.0,ALQ,955.0,0.0,1040.0,GasA,TA,1,FuseF,1040,0,0,1040,0.0,1.0,1,0,3,1,TA,Typ,0,None,Attchd,Fin,293.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,6,2007,WD ,136000,173.33333333333334,1.5,2373.0,0,54
997,527107010,60,RL,73.48551236749117,15038,1,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,138.0,Unf,0.0,778.0,916.0,GasA,Gd,1,SBrkr,916,720,0,1636,0.0,0.0,2,1,3,1,TA,Typ,1,TA,Attchd,Fin,386.0,TA,TA,Y,168,84,0,0,0,0,None,None,None,0,11,2008,WD ,173000,233.71428571428572,3.0,2938.0,252,12
64,528382020,60,RL,92.0,11764,1,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,Ex,1,SBrkr,1164,1106,0,2270,0.0,0.0,2,1,4,1,Gd,Typ,1,Gd,Attchd,Fin,671.0,TA,TA,Y,132,57,0,0,0,0,None,None,None,0,4,2010,WD ,290000,252.22222222222223,3.0,4093.0,189,11
1799,528458130,60,FV,75.0,9000,1,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64.0,Unf,0.0,1120.0,1184.0,GasA,Ex,1,SBrkr,1184,1426,0,2610,0.0,0.0,2,1,4,1,Ex,Typ,1,Gd,BuiltIn,Fin,550.0,TA,TA,Y,208,364,0,0,0,0,None,None,None,0,8,2007,New,303477,237.27272727272728,3.0,4344.0,572,0
230,905109170,20,RL,73.48551236749117,20062,1,None,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1092.0,Unf,0.0,328.0,1420.0,GasA,Gd,1,SBrkr,1483,0,0,1483,1.0,0.0,1,1,1,1,TA,Typ,2,TA,Attchd,RFn,690.0,TA,TA,Y,496,0,0,0,0,0,None,None,None,0,4,2010,WD ,270000,370.75,3.0,3593.0,496,33
1295,902109160,50,RM,81.0,7308,1,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,360.0,Unf,0.0,576.0,936.0,GasA,Gd,0,FuseA,960,780,0,1740,0.0,0.0,1,0,2,1,Ex,Typ,1,Gd,Detchd,Unf,225.0,Fa,Fa,N,0,0,236,0,0,0,None,None,None,0,6,2008,WD ,122250,290.0,1.0,2901.0,0,88
638,535178120,20,RL,70.0,8750,1,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,172.0,LwQ,483.0,727.0,1382.0,GasA,Gd,1,FuseA,1382,0,0,1382,0.0,1.0,1,0,3,1,Gd,Typ,0,None,Attchd,Unf,350.0,TA,TA,Y,280,0,0,0,0,0,None,GdWo,None,0,7,2009,WD ,153000,230.33333333333334,1.5,3114.0,280,54
2278,923202134,20,RL,70.0,8402,1,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,206.0,Unf,0.0,914.0,1120.0,GasA,Ex,1,SBrkr,1120,0,0,1120,0.0,0.0,1,0,3,1,TA,Typ,0,None,None,None,0.0,None,None,Y,0,30,0,0,0,0,None,None,None,0,12,2007,New,147000,186.66666666666666,1.0,2240.0,30,0
2202,909252150,70,RL,63.0,4000,1,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,246.0,Unf,0.0,285.0,531.0,GasA,TA,1,SBrkr,567,531,0,1098,1.0,0.0,1,0,2,1,TA,Typ,1,Gd,Detchd,Unf,216.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,6,2007,WD ,148500,219.6,2.0,1845.0,0,77
2833,908188150,160,RM,32.0,3363,1,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,976.0,976.0,GasA,Ex,1,SBrkr,976,732,0,1708,0.0,0.0,2,0,3,1,Gd,Maj1,0,None,Detchd,Unf,380.0,TA,TA,Y,0,40,0,0,0,0,None,None,None,0,4,2006,WD ,130000,244.0,2.0,3064.0,40,2
1707,528150040,20,RL,94.0,13615,1,None,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1802.0,1802.0,GasA,Ex,1,SBrkr,1802,0,0,1802,0.0,0.0,2,1,3,1,Ex,Typ,1,Gd,Attchd,Fin,843.0,TA,TA,Y,158,105,0,0,0,0,None,None,None,0,6,2007,WD ,372000,257.42857142857144,3.0,4447.0,263,1
2428,528228565,120,RL,43.0,3013,1,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,16.0,Unf,0.0,1346.0,1362.0,GasA,Ex,1,SBrkr,1506,0,0,1506,0.0,0.0,2,0,2,1,Gd,Typ,1,Gd,Attchd,Fin,440.0,TA,TA,Y,142,20,0,0,0,0,None,None,None,0,4,2006,WD ,213490,251.0,2.0,3308.0,162,1
242,905453080,20,RL,44.0,17485,1,None,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1346.0,Unf,0.0,162.0,1508.0,GasA,Ex,1,SBrkr,1508,0,0,1508,1.0,0.0,1,0,1,1,Gd,Typ,2,TA,Attchd,RFn,572.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,1,2010,Con,308030,301.6,2.0,3588.0,0,1
1564,914453045,20,RL,73.48551236749117,23730,1,None,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,700.0,Unf,0.0,1140.0,1840.0,GasA,Ex,1,SBrkr,2032,0,0,2032,1.0,0.0,3,0,3,1,Gd,Typ,0,None,Attchd,Fin,786.0,TA,TA,Y,0,46,192,0,0,0,None,None,None,0,9,2008,WD ,300000,290.2857142857143,4.0,4658.0,46,12
2613,535403150,20,RL,79.0,8910,1,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,655.0,Unf,0.0,0.0,655.0,GasA,Ex,1,SBrkr,1194,0,0,1194,0.0,1.0,1,0,3,1,TA,Typ,1,Fa,BuiltIn,Fin,539.0,TA,TA,Y,0,0,192,0,0,0,None,None,None,0,7,2006,WD ,159500,199.0,1.5,2388.0,0,47
2832,908188140,160,RM,24.0,2522,1,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,970.0,GasA,Ex,1,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,1,Gd,Maj1,0,None,Detchd,Unf,380.0,TA,TA,Y,0,40,0,0,0,0,None,None,None,0,4,2006,WD ,137500,244.14285714285714,2.0,3059.0,40,2
2459,528439030,20,RL,73.0,8688,1,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1616.0,1616.0,GasA,Ex,1,SBrkr,1616,0,0,1616,0.0,0.0,2,0,3,1,Gd,Typ,0,None,Attchd,RFn,834.0,TA,TA,Y,208,59,0,0,0,0,None,None,None,0,4,2006,WD ,232000,230.85714285714286,2.0,4066.0,267,1
1360,903452025,30,RM,73.48551236749117,6291,0,None,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,TA,1,SBrkr,768,0,0,768,0.0,0.0,1,0,1,1,TA,Typ,0,None,Detchd,Unf,440.0,TA,TA,N,0,0,84,0,0,0,None,None,None,0,7,2008,WD ,93850,192.0,1.0,1976.0,0,78
2723,905200380,30,RL,73.48551236749117,17529,1,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,872.0,872.0,GasA,Fa,0,FuseF,872,0,0,872,0.0,0.0,1,0,2,1,Fa,Mod,1,Gd,Detchd,Unf,322.0,Fa,Fa,N,0,0,116,0,0,0,None,None,None,0,4,2006,WD ,105000,174.4,1.0,2066.0,0,82
1350,903235100,30,RM,60.0,6324,1,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,520.0,520.0,GasA,Fa,0,SBrkr,520,0,0,520,0.0,0.0,1,0,1,1,Fa,Typ,0,None,Detchd,Unf,240.0,Fa,TA,Y,49,0,87,0,0,0,None,None,None,0,5,2008,WD ,68500,130.0,1.0,1280.0,49,81
136,535106190,90,RL,80.0,11600,1,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,443.0,Unf,0.0,662.0,1105.0,GasA,TA,1,FuseA,1105,1169,0,2274,0.0,0.0,2,0,5,2,TA,Typ,0,None,Detchd,Unf,480.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,1,2010,WD ,154300,189.5,2.0,3859.0,0,50
2235,910201050,50,RM,50.0,7288,1,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,Po,No,Unf,0.0,Unf,0.0,936.0,936.0,GasA,Ex,1,SBrkr,936,665,0,1601,0.0,0.0,2,0,3,1,TA,Typ,0,None,None,None,0.0,None,None,N,0,0,0,176,0,0,None,None,None,0,9,2007,WD ,129850,266.8333333333333,2.0,2537.0,176,82
1993,902301130,70,RM,35.0,4571,1,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,168.0,Unf,0.0,448.0,616.0,GasA,Ex,1,SBrkr,616,616,0,1232,0.0,0.0,1,0,3,1,TA,Typ,0,None,Detchd,Unf,480.0,Fa,Fa,Y,280,0,143,0,0,0,None,None,None,0,6,2007,WD ,114000,205.33333333333334,1.0,2328.0,280,97
367,527214050,20,RL,63.0,17423,1,None,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,Ex,TA,PConc,Ex,TA,No,GLQ,1904.0,Unf,0.0,312.0,2216.0,GasA,Ex,1,SBrkr,2234,0,0,2234,1.0,0.0,2,0,1,1,Ex,Typ,1,Gd,Attchd,Fin,1166.0,TA,TA,Y,0,60,0,0,0,0,None,None,None,0,7,2009,New,501837,248.22222222222223,3.0,5616.0,60,1
1309,902300215,50,RM,100.0,12665,1,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,876.0,876.0,GasA,Gd,1,SBrkr,876,540,0,1416,0.0,0.0,1,1,4,1,TA,Typ,1,Gd,Detchd,Unf,720.0,TA,TA,Y,418,0,194,0,0,0,None,None,None,0,6,2008,WD ,153900,202.28571428571428,2.0,3012.0,418,93
402,527425110,20,RL,60.0,9000,1,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,240.0,Unf,0.0,624.0,864.0,GasA,Gd,1,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,Typ,0,None,Detchd,Unf,576.0,TA,TA,Y,200,0,0,0,0,0,None,GdWo,None,0,7,2009,WD ,130000,172.8,1.0,2304.0,200,38
1592,923203140,120,RM,32.0,4500,1,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,TA,TA,PConc,Ex,TA,No,GLQ,864.0,Unf,0.0,325.0,1189.0,GasA,Ex,1,SBrkr,1189,0,0,1189,1.0,0.0,2,0,2,1,TA,Typ,0,None,Attchd,RFn,392.0,TA,TA,Y,0,122,0,0,0,0,None,None,None,0,4,2008,WD ,160500,297.25,3.0,2770.0,122,11
2409,528186110,120,RL,48.0,6373,1,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,Ex,TA,PConc,Ex,Gd,No,GLQ,415.0,Unf,0.0,1251.0,1666.0,GasA,Ex,1,SBrkr,1666,0,0,1666,1.0,0.0,2,0,2,1,Gd,Typ,1,Gd,Attchd,RFn,575.0,TA,TA,Y,228,75,0,0,0,0,None,None,None,0,6,2006,New,310090,277.6666666666667,3.0,3907.0,303,0
539,531371050,20,RL,67.0,10083,1,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,833.0,Unf,0.0,343.0,1176.0,GasA,Ex,1,SBrkr,1200,0,0,1200,1.0,0.0,2,0,2,1,Gd,Typ,0,None,Attchd,RFn,555.0,TA,TA,Y,0,41,0,0,0,0,None,None,None,0,8,2009,WD ,184900,240.0,3.0,2931.0,41,6
1940,535327200,20,RL,70.0,13300,1,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,377.0,Unf,0.0,551.0,928.0,GasA,TA,1,SBrkr,928,0,0,928,0.0,0.0,1,0,2,1,TA,Typ,0,None,Attchd,Unf,252.0,TA,TA,Y,261,0,156,0,0,0,None,None,None,0,6,2007,WD ,132000,232.0,1.0,2108.0,261,51
588,534129370,20,RL,80.0,9600,1,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,553.0,Rec,147.0,588.0,1288.0,GasA,TA,1,SBrkr,1336,0,0,1336,0.0,1.0,2,0,3,1,TA,Typ,1,Fa,Attchd,RFn,502.0,TA,TA,Y,312,11,0,0,0,0,None,None,Shed,650,8,2009,WD ,163000,222.66666666666666,2.5,3126.0,323,40
96,533210060,160,FV,30.0,3215,1,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,280.0,Unf,0.0,320.0,600.0,GasA,Ex,1,SBrkr,600,600,0,1200,0.0,0.0,2,1,2,1,Gd,Typ,0,None,Detchd,RFn,480.0,TA,TA,Y,0,172,0,0,0,0,None,None,None,0,4,2010,ConLD,155000,300.0,3.0,2280.0,172,6
1187,534127210,80,RL,73.48551236749117,11104,1,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,828.0,Unf,0.0,599.0,1427.0,GasA,Gd,1,SBrkr,1427,0,0,1427,0.0,1.0,2,0,4,1,TA,Typ,0,None,Attchd,RFn,516.0,TA,TA,Y,0,0,0,0,216,0,None,None,None,0,5,2008,WD ,183000,203.85714285714286,2.5,3370.0,216,39
2154,907280090,60,RL,73.48551236749117,15295,1,None,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,762.0,Unf,0.0,98.0,860.0,GasA,Ex,1,SBrkr,1212,780,0,1992,1.0,0.0,2,1,3,1,Gd,Min2,2,TA,Attchd,RFn,608.0,TA,TA,Y,225,32,0,0,0,0,None,None,None,0,6,2007,WD ,211000,284.57142857142856,4.0,3460.0,257,11
550,531452260,60,RL,70.0,9109,1,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,36.0,GLQ,596.0,122.0,754.0,GasA,Ex,1,SBrkr,754,786,0,1540,1.0,0.0,2,1,3,1,Gd,Typ,0,None,Attchd,RFn,495.0,TA,TA,Y,140,32,0,0,0,0,None,None,None,0,10,2009,WD ,184000,256.6666666666667,4.0,2789.0,172,15
